eq,parm,estimate,stderr,z,p,min95,max95
1960,1920.year,0,0,,,0,0
1960,1925.year,0,0,,,0,0
1960,1926.year,0,0,,,0,0
1960,1927.year,0,0,,,0,0
1960,1928.year,0,0,,,0,0
1960,1929.year,0,0,,,0,0
1960,1930.year,0,0,,,0,0
1960,1931.year,0,0,,,0,0
1960,1932.year,0,0,,,0,0
1960,1933.year,0,0,,,0,0
1960,1934.year,0,0,,,0,0
1960,1935.year,0,0,,,0,0
1960,1936.year,0,0,,,0,0
1960,1937.year,0,0,,,0,0
1960,1938.year,0,0,,,0,0
1960,1939.year,0,0,,,0,0
1960,1940.year,0,0,,,0,0
1960,1945.year,0,0,,,0,0
1960,1946.year,0,0,,,0,0
1960,1947.year,0,0,,,0,0
1960,1948.year,0,0,,,0,0
1960,1949.year,0,0,,,0,0
1960,1950.year,0,0,,,0,0
1960,1951.year,0,0,,,0,0
1960,1952.year,0,0,,,0,0
1960,1953.year,0,0,,,0,0
1960,1954.year,0,0,,,0,0
1960,1955.year,0,0,,,0,0
1960,1956.year,-.0339487805060322,.3923699118667118,-.0865223848192637,.9310511622820874,-.8029796763819423,.7350821153698779
1960,1957.year,.6531585721269186,.9101312454690695,.7176531685716266,.4729711657244897,-1.130665890197041,2.436983034450878
1960,1958.year,.9090658409817479,.5039898306678491,1.803738459915199,.0712723172872199,-.0787360757016765,1.896867757665172
1960,1959.year,.4493164597443871,.4741912229968386,.9475427590261042,.3433622784557764,-.4800812591144178,1.378714178603192
1960,1960.year,2.008713741285343,.5140040729579189,3.907972420774562,.000093073927502,1.001284270380924,3.016143212189762
1960,1961.year,2.733355934675871,.9503558730294065,2.876139362366306,.0040257192808748,.870692651042114,4.596019218309628
1960,1962.year,3.776410158294835,1.389706273491367,2.717416068654088,.0065793840292001,1.052635913162385,6.500184403427285
1960,1963.year,4.825390675116184,1.68489408430683,2.863913358151152,.0041844245011494,1.523058952110204,8.127722398122163
1960,1964.year,6.67787696720318,2.219915224017923,3.008167561965089,.0026282817939658,2.326923079395886,11.02883085501047
1960,1965.year,7.476510169034011,2.386265647678285,3.133142437979726,.0017294549246455,2.799515442039429,12.15350489602859
1960,1966.year,7.968907106196697,2.694043430331061,2.957972769287327,.0030966947851324,2.688679009961077,13.24913520243232
1960,1967.year,9.195716171565669,2.790882858761245,3.294912985221909,.0009845216034385,3.725686283323443,14.66574605980789
1960,1968.year,10.30929775286198,3.029727335031644,3.402714704276946,.0006671990987996,4.371141293223442,16.24745421250052
1960,1969.year,11.01564069687216,3.378933959398346,3.260093517434004,.0011137548452404,4.393051830312078,17.63822956343224
1960,1970.year,12.03919631640557,3.801820886465668,3.166692139354758,.0015418345194196,4.58776430326072,19.49062832955042
1960,1971.year,0,0,,,0,0
1960,1972.year,0,0,,,0,0
1960,1973.year,0,0,,,0,0
1960,1974.year,0,0,,,0,0
1960,1975.year,0,0,,,0,0
1960,1976.year,0,0,,,0,0
1960,1977.year,0,0,,,0,0
1960,1978.year,0,0,,,0,0
1960,1979.year,0,0,,,0,0
1960,1980.year,0,0,,,0,0
1960,1981.year,0,0,,,0,0
1960,1982.year,0,0,,,0,0
1960,1983.year,0,0,,,0,0
1960,1984.year,0,0,,,0,0
1960,1985.year,0,0,,,0,0
1960,1986.year,0,0,,,0,0
1960,1987.year,0,0,,,0,0
1960,1988.year,0,0,,,0,0
1960,1989.year,0,0,,,0,0
1960,1990.year,0,0,,,0,0
1960,1991.year,0,0,,,0,0
1960,1992.year,0,0,,,0,0
1960,1993.year,0,0,,,0,0
1960,1994.year,0,0,,,0,0
1960,1995.year,0,0,,,0,0
1960,1996.year,0,0,,,0,0
1960,1997.year,0,0,,,0,0
1960,1998.year,0,0,,,0,0
1960,1999.year,0,0,,,0,0
1960,2000.year,0,0,,,0,0
1960,2001.year,0,0,,,0,0
1960,2002.year,0,0,,,0,0
1960,2003.year,0,0,,,0,0
1960,2004.year,0,0,,,0,0
1960,2005.year,0,0,,,0,0
1960,2006.year,0,0,,,0,0
1960,2007.year,0,0,,,0,0
1960,2008.year,0,0,,,0,0
1960,2009.year,0,0,,,0,0
1960,2010.year,0,0,,,0,0
1960,2011.year,0,0,,,0,0
1960,2012.year,0,0,,,0,0
1960,2013.year,0,0,,,0,0
1960,2014.year,0,0,,,0,0
1960,2015.year,0,0,,,0,0
1960,2016.year,0,0,,,0,0
1960,2017.year,0,0,,,0,0
1960,2018.year,0,0,,,0,0
1960,2019.year,0,0,,,0,0
1960,2020.year,0,0,,,0,0
1960,2021.year,0,0,,,0,0
1960,2022.year,0,0,,,0,0
1960,2023.year,0,0,,,0,0
1960,2024.year,0,0,,,0,0
1960,2025.year,0,0,,,0,0
1960,2026.year,0,0,,,0,0
1960,2027.year,0,0,,,0,0
1960,2028.year,0,0,,,0,0
1960,2029.year,0,0,,,0,0
1960,2030.year,0,0,,,0,0
1965,1906.year,0,0,,,0,0
1965,1907.year,0,0,,,0,0
1965,1908.year,0,0,,,0,0
1965,1909.year,0,0,,,0,0
1965,1910.year,0,0,,,0,0
1965,1911.year,0,0,,,0,0
1965,1912.year,0,0,,,0,0
1965,1913.year,0,0,,,0,0
1965,1914.year,0,0,,,0,0
1965,1915.year,0,0,,,0,0
1965,1916.year,0,0,,,0,0
1965,1917.year,0,0,,,0,0
1965,1918.year,0,0,,,0,0
1965,1919.year,0,0,,,0,0
1965,1920.year,0,0,,,0,0
1965,1925.year,0,0,,,0,0
1965,1926.year,0,0,,,0,0
1965,1927.year,0,0,,,0,0
1965,1928.year,0,0,,,0,0
1965,1929.year,0,0,,,0,0
1965,1930.year,0,0,,,0,0
1965,1931.year,0,0,,,0,0
1965,1932.year,0,0,,,0,0
1965,1933.year,0,0,,,0,0
1965,1934.year,0,0,,,0,0
1965,1935.year,0,0,,,0,0
1965,1936.year,0,0,,,0,0
1965,1937.year,0,0,,,0,0
1965,1938.year,0,0,,,0,0
1965,1939.year,0,0,,,0,0
1965,1940.year,0,0,,,0,0
1965,1945.year,0,0,,,0,0
1965,1946.year,0,0,,,0,0
1965,1947.year,0,0,,,0,0
1965,1948.year,0,0,,,0,0
1965,1949.year,0,0,,,0,0
1965,1950.year,0,0,,,0,0
1965,1951.year,0,0,,,0,0
1965,1952.year,0,0,,,0,0
